l,Nl
3.711000000000000000e+03,1.575880873310692946e-06
3.712000000000000000e+03,1.577210880642000988e-06
3.713000000000000000e+03,1.578541258453659580e-06
3.714000000000000000e+03,1.579872009313075772e-06
3.715000000000000000e+03,1.581203135137415466e-06
3.716000000000000000e+03,1.582534637468039340e-06
3.717000000000000000e+03,1.583866517191639271e-06
3.718000000000000000e+03,1.585198774800089832e-06
3.719000000000000000e+03,1.586531410136864628e-06
3.720000000000000000e+03,1.587864422638765736e-06
3.721000000000000000e+03,1.589197811092982582e-06
3.722000000000000000e+03,1.590531573874792259e-06
3.723000000000000000e+03,1.591865708711794047e-06
3.724000000000000000e+03,1.593200212913076292e-06
3.725000000000000000e+03,1.594535083143713580e-06
3.726000000000000000e+03,1.595870315648614037e-06
3.727000000000000000e+03,1.597205906033880013e-06
3.728000000000000000e+03,1.598541849472103875e-06
3.729000000000000000e+03,1.599878140517980373e-06
3.730000000000000000e+03,1.601214773269827142e-06
3.731000000000000000e+03,1.602551741237015571e-06
3.732000000000000000e+03,1.603889037449137683e-06
3.733000000000000000e+03,1.605226654372182909e-06
3.734000000000000000e+03,1.606564583977010745e-06
3.735000000000000000e+03,1.607902817691697739e-06
3.736000000000000000e+03,1.609241346441930164e-06
3.737000000000000000e+03,1.610580160625224993e-06
3.738000000000000000e+03,1.611919250133840447e-06
3.739000000000000000e+03,1.613258604348548393e-06
3.740000000000000000e+03,1.614598212145304735e-06
3.741000000000000000e+03,1.615938061900892553e-06
3.742000000000000000e+03,1.617278141495306083e-06
3.743000000000000000e+03,1.618618438324789724e-06
3.744000000000000000e+03,1.619958939296508090e-06
3.745000000000000000e+03,1.621299630845479039e-06
3.746000000000000000e+03,1.622640498931693768e-06
3.747000000000000000e+03,1.623981529053048669e-06
3.748000000000000000e+03,1.625322706245258304e-06
3.749000000000000000e+03,1.626664015096109693e-06
3.750000000000000000e+03,1.628005439739678142e-06
3.751000000000000000e+03,1.629346963883128843e-06
3.752000000000000000e+03,1.630688570776830592e-06
3.753000000000000000e+03,1.632030243273907709e-06
3.754000000000000000e+03,1.633371963772351688e-06
3.755000000000000000e+03,1.634713714302594240e-06
3.756000000000000000e+03,1.636055476442766304e-06
3.757000000000000000e+03,1.637397231434655802e-06
3.758000000000000000e+03,1.638738960076417997e-06
3.759000000000000000e+03,1.640080642852298374e-06
3.760000000000000000e+03,1.641422259824955277e-06
3.761000000000000000e+03,1.642763790762187892e-06
3.762000000000000000e+03,1.644105215028981262e-06
3.763000000000000000e+03,1.645446511717616057e-06
3.764000000000000000e+03,1.646787659536729067e-06
3.765000000000000000e+03,1.648128636940134419e-06
3.766000000000000000e+03,1.649469422023239282e-06
3.767000000000000000e+03,1.650809992642714380e-06
3.768000000000000000e+03,1.652150326325517355e-06
3.769000000000000000e+03,1.653490400380043606e-06
3.770000000000000000e+03,1.654830191805678000e-06
3.771000000000000000e+03,1.656169677410398613e-06
3.772000000000000000e+03,1.657508833711136648e-06
3.773000000000000000e+03,1.658847637058786216e-06
3.774000000000000000e+03,1.660186063540396596e-06
3.775000000000000000e+03,1.661524089102487944e-06
3.776000000000000000e+03,1.662861689448173855e-06
3.777000000000000000e+03,1.664198840165860817e-06
3.778000000000000000e+03,1.665535516624220570e-06
3.779000000000000000e+03,1.666871694103402924e-06
3.780000000000000000e+03,1.668207347694261283e-06
3.781000000000000000e+03,1.669542452420234757e-06
3.782000000000000000e+03,1.670876983143921491e-06
3.783000000000000000e+03,1.672210914679384848e-06
3.784000000000000000e+03,1.673544221719374019e-06
3.785000000000000000e+03,1.674876878920001266e-06
3.786000000000000000e+03,1.676208860849890935e-06
3.787000000000000000e+03,1.677540142065964131e-06
3.788000000000000000e+03,1.678870697064715896e-06
3.789000000000000000e+03,1.680200500361035232e-06
3.790000000000000000e+03,1.681529526427724187e-06
3.791000000000000000e+03,1.682857749789427675e-06
3.792000000000000000e+03,1.684185144953728191e-06
3.793000000000000000e+03,1.685511686504715419e-06
3.794000000000000000e+03,1.686837349042046664e-06
3.795000000000000000e+03,1.688162107263282262e-06
3.796000000000000000e+03,1.689485935912228220e-06
3.797000000000000000e+03,1.690808809855679518e-06
3.798000000000000000e+03,1.692130704025775065e-06
3.799000000000000000e+03,1.693451593515451757e-06
3.800000000000000000e+03,1.694771453497114906e-06
3.801000000000000000e+03,1.696090259336466979e-06
3.802000000000000000e+03,1.697407986500990558e-06
3.803000000000000000e+03,1.698724610677083675e-06
3.804000000000000000e+03,1.700040107683823607e-06
3.805000000000000000e+03,1.701354453575808105e-06
3.806000000000000000e+03,1.702667624575559625e-06
3.807000000000000000e+03,1.703979597164680049e-06
3.808000000000000000e+03,1.705290348013200940e-06
3.809000000000000000e+03,1.706599854080427256e-06
3.810000000000000000e+03,1.707908092536394108e-06
3.811000000000000000e+03,1.709215040866057316e-06
3.812000000000000000e+03,1.710520676788794784e-06
3.813000000000000000e+03,1.711824978361908634e-06
3.814000000000000000e+03,1.713127923901740606e-06
3.815000000000000000e+03,1.714429492084662310e-06
3.816000000000000000e+03,1.715729661869832175e-06
3.817000000000000000e+03,1.717028412597679550e-06
3.818000000000000000e+03,1.718325723913539173e-06
3.819000000000000000e+03,1.719621575865710485e-06
3.820000000000000000e+03,1.720915948827955171e-06
3.821000000000000000e+03,1.722208823597338996e-06
3.822000000000000000e+03,1.723500181317718263e-06
3.823000000000000000e+03,1.724790003575147692e-06
3.824000000000000000e+03,1.726078272322574115e-06
3.825000000000000000e+03,1.727364969972365927e-06
3.826000000000000000e+03,1.728650079323718979e-06
3.827000000000000000e+03,1.729933583650060419e-06
3.828000000000000000e+03,1.731215466631797035e-06
3.829000000000000000e+03,1.732495712438030216e-06
3.830000000000000000e+03,1.733774305662331159e-06
3.831000000000000000e+03,1.735051231401304021e-06
3.832000000000000000e+03,1.736326475192049059e-06
3.833000000000000000e+03,1.737600023087262260e-06
3.834000000000000000e+03,1.738871861595637890e-06
3.835000000000000000e+03,1.740141977752876965e-06
3.836000000000000000e+03,1.741410359065432613e-06
3.837000000000000000e+03,1.742676993577157380e-06
3.838000000000000000e+03,1.743941869815370314e-06
3.839000000000000000e+03,1.745204976853584199e-06
3.840000000000000000e+03,1.746466304260130046e-06
3.841000000000000000e+03,1.747725842157783125e-06
3.842000000000000000e+03,1.748983581173042851e-06
3.843000000000000000e+03,1.750239512494293022e-06
3.844000000000000000e+03,1.751493627822177133e-06
3.845000000000000000e+03,1.752745919423891274e-06
3.846000000000000000e+03,1.753996380087296123e-06
3.847000000000000000e+03,1.755245003169779737e-06
3.848000000000000000e+03,1.756491782556541601e-06
3.849000000000000000e+03,1.757736712703212999e-06
3.850000000000000000e+03,1.758979788600958193e-06
3.851000000000000000e+03,1.760221005810189305e-06
3.852000000000000000e+03,1.761460360433007882e-06
3.853000000000000000e+03,1.762697849139338198e-06
3.854000000000000000e+03,1.763933469143253313e-06
3.855000000000000000e+03,1.765167218225786310e-06
3.856000000000000000e+03,1.766399094713106699e-06
3.857000000000000000e+03,1.767629097495906040e-06
3.858000000000000000e+03,1.768857226009577369e-06
3.859000000000000000e+03,1.770083480250517197e-06
3.860000000000000000e+03,1.771307860758830364e-06
3.861000000000000000e+03,1.772530368629104938e-06
3.862000000000000000e+03,1.773751005497744198e-06
3.863000000000000000e+03,1.774969773547981495e-06
3.864000000000000000e+03,1.776186675502782327e-06
3.865000000000000000e+03,1.777401714623098391e-06
3.866000000000000000e+03,1.778614894704890265e-06
3.867000000000000000e+03,1.779826220072853009e-06
3.868000000000000000e+03,1.781035695580381860e-06
3.869000000000000000e+03,1.782243326598243169e-06
3.870000000000000000e+03,1.783449119019672266e-06
3.871000000000000000e+03,1.784653079243262550e-06
3.872000000000000000e+03,1.785855214181183188e-06
3.873000000000000000e+03,1.787055531238814538e-06
3.874000000000000000e+03,1.788254038325330134e-06
3.875000000000000000e+03,1.789450743828313646e-06
3.876000000000000000e+03,1.790645656629090816e-06
3.877000000000000000e+03,1.791838786071782469e-06
3.878000000000000000e+03,1.793030141983589684e-06
3.879000000000000000e+03,1.794219734637249273e-06
3.880000000000000000e+03,1.795407574776531373e-06
3.881000000000000000e+03,1.796593673573791241e-06
3.882000000000000000e+03,1.797778042657899953e-06
3.883000000000000000e+03,1.798960694069008607e-06
3.884000000000000000e+03,1.800141640289255178e-06
3.885000000000000000e+03,1.801320894192752935e-06
3.886000000000000000e+03,1.802498469080497729e-06
3.887000000000000000e+03,1.803674378625820555e-06
3.888000000000000000e+03,1.804848636912410226e-06
3.889000000000000000e+03,1.806021258376334600e-06
3.890000000000000000e+03,1.807192257846612402e-06
3.891000000000000000e+03,1.808361650483944153e-06
3.892000000000000000e+03,1.809529451823957650e-06
3.893000000000000000e+03,1.810695677712862898e-06
3.894000000000000000e+03,1.811860344352938410e-06
3.895000000000000000e+03,1.813023468235591042e-06
3.896000000000000000e+03,1.814185066188851677e-06
3.897000000000000000e+03,1.815345155308005546e-06
3.898000000000000000e+03,1.816503753004981244e-06
3.899000000000000000e+03,1.817660876936785974e-06
3.900000000000000000e+03,1.818816545056474060e-06
3.901000000000000000e+03,1.819970775539670647e-06
3.902000000000000000e+03,1.821123586837174148e-06
3.903000000000000000e+03,1.822274997599578141e-06
3.904000000000000000e+03,1.823425026731334731e-06
3.905000000000000000e+03,1.824573693313673071e-06
3.906000000000000000e+03,1.825721016660165778e-06
3.907000000000000000e+03,1.826867016237943018e-06
3.908000000000000000e+03,1.828011711725002745e-06
3.909000000000000000e+03,1.829155122929639242e-06
3.910000000000000000e+03,1.830297269849616839e-06
3.911000000000000000e+03,1.831438172589730099e-06
3.912000000000000000e+03,1.832577851422945840e-06
3.913000000000000000e+03,1.833716326705360809e-06
3.914000000000000000e+03,1.834853618940067331e-06
3.915000000000000000e+03,1.835989748691070204e-06
3.916000000000000000e+03,1.837124736647541974e-06
3.917000000000000000e+03,1.838258603536461236e-06
3.918000000000000000e+03,1.839391370189548347e-06
3.919000000000000000e+03,1.840523057453859409e-06
3.920000000000000000e+03,1.841653686260579529e-06
3.921000000000000000e+03,1.842783277533256332e-06
3.922000000000000000e+03,1.843911852259877166e-06
3.923000000000000000e+03,1.845039431399443066e-06
3.924000000000000000e+03,1.846166035954537453e-06
3.925000000000000000e+03,1.847291686878958037e-06
3.926000000000000000e+03,1.848416405148863142e-06
3.927000000000000000e+03,1.849540211671923816e-06
3.928000000000000000e+03,1.850663127358548296e-06
3.929000000000000000e+03,1.851785173031350490e-06
3.930000000000000000e+03,1.852906369495989669e-06
3.931000000000000000e+03,1.854026737452315867e-06
3.932000000000000000e+03,1.855146297564625333e-06
3.933000000000000000e+03,1.856265070373384030e-06
3.934000000000000000e+03,1.857383076365609504e-06
3.935000000000000000e+03,1.858500335886770992e-06
3.936000000000000000e+03,1.859616869211623820e-06
3.937000000000000000e+03,1.860732696458725568e-06
3.938000000000000000e+03,1.861847837658354771e-06
3.939000000000000000e+03,1.862962312669760039e-06
3.940000000000000000e+03,1.864076141248331456e-06
3.941000000000000000e+03,1.865189342963181318e-06
3.942000000000000000e+03,1.866301937266882467e-06
3.943000000000000000e+03,1.867413943409727175e-06
3.944000000000000000e+03,1.868525380514487322e-06
3.945000000000000000e+03,1.869636267486510965e-06
3.946000000000000000e+03,1.870746623093956255e-06
3.947000000000000000e+03,1.871856465873916260e-06
3.948000000000000000e+03,1.872965814215903806e-06
3.949000000000000000e+03,1.874074686266585677e-06
3.950000000000000000e+03,1.875183100015682136e-06
3.951000000000000000e+03,1.876291073199415328e-06
3.952000000000000000e+03,1.877398623388432155e-06
3.953000000000000000e+03,1.878505767891142560e-06
3.954000000000000000e+03,1.879612523842482661e-06
3.955000000000000000e+03,1.880718908105827692e-06
3.956000000000000000e+03,1.881824937365745717e-06
3.957000000000000000e+03,1.882930628027198163e-06
3.958000000000000000e+03,1.884035996310586874e-06
3.959000000000000000e+03,1.885141058152424245e-06
3.960000000000000000e+03,1.886245829298348248e-06
3.961000000000000000e+03,1.887350325205923699e-06
3.962000000000000000e+03,1.888454561138554500e-06
3.963000000000000000e+03,1.889558552067136336e-06
3.964000000000000000e+03,1.890662312766666077e-06
3.965000000000000000e+03,1.891765857715571063e-06
3.966000000000000000e+03,1.892869201197808764e-06
3.967000000000000000e+03,1.893972357196239308e-06
3.968000000000000000e+03,1.895075339501524270e-06
3.969000000000000000e+03,1.896178161600848144e-06
3.970000000000000000e+03,1.897280836790440738e-06
3.971000000000000000e+03,1.898383378063887626e-06
3.972000000000000000e+03,1.899485798225108033e-06
3.973000000000000000e+03,1.900588109778004020e-06
3.974000000000000000e+03,1.901690325038412195e-06
3.975000000000000000e+03,1.902792456026152324e-06
3.976000000000000000e+03,1.903894514574956753e-06
3.977000000000000000e+03,1.904996512227651353e-06
3.978000000000000000e+03,1.906098460344445499e-06
3.979000000000000000e+03,1.907200369999652925e-06
3.980000000000000000e+03,1.908302252090369229e-06
3.981000000000000000e+03,1.909404117233204572e-06
3.982000000000000000e+03,1.910505975874116757e-06
3.983000000000000000e+03,1.911607838183361347e-06
3.984000000000000000e+03,1.912709714169065871e-06
3.985000000000000000e+03,1.913811613570637081e-06
3.986000000000000000e+03,1.914913545971791988e-06
3.987000000000000000e+03,1.916015520695552462e-06
3.988000000000000000e+03,1.917117546918524377e-06
3.989000000000000000e+03,1.918219633564320110e-06
3.990000000000000000e+03,1.919321789418367507e-06
3.991000000000000000e+03,1.920424023023114545e-06
3.992000000000000000e+03,1.921526342790973548e-06
3.993000000000000000e+03,1.922628756902479875e-06
3.994000000000000000e+03,1.923731273416358774e-06
3.995000000000000000e+03,1.924833900170160790e-06
3.996000000000000000e+03,1.925936644887962851e-06
3.997000000000000000e+03,1.927039515085707257e-06
3.998000000000000000e+03,1.928142518173200537e-06
3.999000000000000000e+03,1.929245661364990339e-06
4.000000000000000000e+03,1.930348951778820726e-06
4.001000000000000000e+03,1.931452396348555073e-06
4.002000000000000000e+03,1.932556001921213433e-06
4.003000000000000000e+03,1.933659775171345126e-06
4.004000000000000000e+03,1.934763722697113195e-06
4.005000000000000000e+03,1.935867850935251871e-06
4.006000000000000000e+03,1.936972166256955791e-06
4.007000000000000000e+03,1.938076674882536339e-06
4.008000000000000000e+03,1.939181382977656454e-06
4.009000000000000000e+03,1.940286296567696016e-06
4.010000000000000000e+03,1.941391421634020958e-06
4.011000000000000000e+03,1.942496764028521450e-06
4.012000000000000000e+03,1.943602329569427843e-06
4.013000000000000000e+03,1.944708123955448633e-06
4.014000000000000000e+03,1.945814152861827388e-06
4.015000000000000000e+03,1.946920421853280885e-06
4.016000000000000000e+03,1.948026936480783216e-06
4.017000000000000000e+03,1.949133702193373141e-06
4.018000000000000000e+03,1.950240724435645460e-06
4.019000000000000000e+03,1.951348008558200999e-06
4.020000000000000000e+03,1.952455559915866853e-06
4.021000000000000000e+03,1.953563383776938080e-06
4.022000000000000000e+03,1.954671485422006114e-06
4.023000000000000000e+03,1.955779870052177665e-06
4.024000000000000000e+03,1.956888542888249994e-06
4.025000000000000000e+03,1.957997509078552883e-06
4.026000000000000000e+03,1.959106773798212422e-06
4.027000000000000000e+03,1.960216342155999412e-06
